Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Hour,Pedestrian_Count,Weather_Temperature,Weather_Precipitation,Weather_Wind_Speed,Event_Flag,Holiday_Flag,Day_of_Week,Month,Season,Attraction_Score,Tourist_Saturation_Level
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-05-28,12,21050,11.96,3.62,15.39,0,0,6,5,Spring,14.285,0.349
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-05-29,12,66618,12.63,0.0,9.13,0,0,0,5,Spring,48.802,0.769
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-05-30,12,26494,16.54,0.0,11.12,0,0,1,5,Spring,63.911,0.853
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-05-31,12,60633,17.94,0.0,19.15,0,0,2,5,Spring,69.32,0.875
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-01,12,57023,19.66,1.45,7.23,0,0,3,6,Summer,56.504,0.816
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-02,12,77919,20.15,0.0,13.13,0,0,4,6,Summer,80.353,0.91
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-03,12,77462,20.92,0.0,11.26,0,0,5,6,Summer,86.504,0.925
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-04,12,48196,19.66,0.0,11.87,0,0,6,6,Summer,89.134,0.931
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-05,12,56468,17.68,1.38,6.48,0,0,0,6,Summer,51.816,0.789
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-06,12,48234,35.52,2.04,5.54,0,0,1,6,Summer,10.736,0.275
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-07,12,32201,23.68,1.73,7.97,0,0,2,6,Summer,43.205,0.726
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-08,12,107843,21.38,0.0,16.23,0,0,3,6,Summer,75.374,0.896
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-09,12,39484,27.68,0.0,16.44,0,0,4,6,Summer,49.871,0.776
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-10,12,71025,21.29,0.0,11.81,0,0,5,6,Summer,84.827,0.922
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-11,12,34333,21.75,1.72,7.49,0,0,6,6,Summer,54.278,0.804
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-12,12,72683,25.44,0.0,6.14,0,0,0,6,Summer,58.939,0.829
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-13,12,38117,14.38,3.14,15.54,0,0,1,6,Summer,21.654,0.478
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-14,12,36735,19.66,0.79,6.3,0,0,2,6,Summer,67.009,0.866
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-15,12,32317,30.92,0.0,15.31,0,0,3,6,Summer,36.756,0.668
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-16,12,49474,8.54,0.0,15.63,0,0,4,6,Summer,34.57,0.646
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-17,12,40577,22.89,1.73,11.44,0,0,5,6,Summer,50.733,0.782
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-18,12,66221,25.04,0.14,13.84,0,0,6,6,Summer,65.926,0.862
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-19,12,95488,16.3,0.0,12.16,0,0,0,6,Summer,65.982,0.862
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-20,12,51606,27.94,0.0,9.2,0,0,1,6,Summer,48.819,0.769
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-21,12,54451,18.12,0.0,12.74,0,0,2,6,Summer,73.35,0.889
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-22,12,62833,23.81,3.96,11.09,0,0,3,6,Summer,13.632,0.336
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-23,12,112070,17.74,0.0,10.92,0,0,4,6,Summer,71.812,0.884
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-24,12,62539,23.23,0.0,7.25,0,0,5,6,Summer,76.031,0.898
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-25,12,69230,26.18,0.0,11.75,0,0,6,6,Summer,62.657,0.847
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-26,12,73939,17.76,3.16,14.02,0,0,0,6,Summer,26.456,0.548
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-27,12,30393,18.55,0.0,20.06,0,0,1,6,Summer,75.09,0.895
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-28,12,66959,13.76,0.0,8.06,0,0,2,6,Summer,55.7,0.812
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-29,12,84322,20.52,0.0,9.3,0,0,3,6,Summer,78.855,0.906
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-06-30,12,109010,25.86,0.0,11.05,0,0,4,6,Summer,57.239,0.82
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-01,12,64244,20.51,0.0,17.91,0,0,5,7,Summer,88.363,0.929
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-02,12,69174,19.6,1.23,15.32,0,0,6,7,Summer,67.002,0.866
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-03,12,59341,27.45,0.0,12.09,0,0,0,7,Summer,50.802,0.782
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-04,12,75096,17.98,0.0,9.47,0,0,1,7,Summer,72.783,0.887
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-05,12,75397,23.99,1.17,15.4,0,0,2,7,Summer,49.643,0.774
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-06,12,59673,26.87,0.0,13.91,0,0,3,7,Summer,53.15,0.797
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-07,12,49028,23.97,2.14,6.14,0,0,4,7,Summer,37.117,0.672
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-08,12,42213,28.89,0.0,12.59,0,0,5,7,Summer,50.37,0.779
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-09,12,55722,16.18,0.0,8.4,0,0,6,7,Summer,73.356,0.889
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-10,12,71096,25.25,0.0,10.47,0,0,0,7,Summer,59.708,0.833
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-11,12,72308,20.97,0.0,10.25,0,0,1,7,Summer,77.033,0.901
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-12,12,13749,12.76,2.25,19.45,0,0,2,7,Summer,28.409,0.574
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-13,12,40130,12.93,0.0,17.21,0,0,3,7,Summer,52.341,0.792
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-14,12,67540,19.76,0.64,10.4,0,0,4,7,Summer,69.75,0.877
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-15,12,69430,18.75,1.34,11.69,0,0,5,7,Summer,62.226,0.845
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-16,12,76488,12.04,0.92,6.05,0,0,6,7,Summer,44.543,0.737
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-17,12,75570,19.61,0.0,18.94,0,0,0,7,Summer,79.381,0.908
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-18,12,44123,17.39,0.0,13.33,0,0,1,7,Summer,70.395,0.879
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-19,12,29560,35.65,2.25,14.63,0,0,2,7,Summer,9.685,0.252
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-20,12,61003,25.9,0.0,9.89,0,0,3,7,Summer,57.077,0.82
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-21,12,33007,34.09,0.0,10.16,0,0,4,7,Summer,23.924,0.512
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-22,12,47921,32.23,3.47,13.8,0,0,5,7,Summer,10.78,0.276
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-23,12,52330,11.01,1.32,16.6,0,0,6,7,Summer,36.739,0.668
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-24,12,38086,30.84,0.0,14.5,0,0,0,7,Summer,37.08,0.671
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-25,12,28265,20.84,2.03,8.75,0,0,1,7,Summer,46.07,0.749
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-26,12,29004,8.01,0.0,8.79,0,0,2,7,Summer,32.424,0.622
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-27,12,45982,10.02,0.0,14.89,0,0,3,7,Summer,40.561,0.704
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-28,12,53785,15.44,0.33,13.79,0,0,4,7,Summer,58.376,0.826
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-29,12,57511,21.41,1.39,15.18,0,0,5,7,Summer,60.852,0.839
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-30,12,53506,34.05,1.86,6.8,0,0,6,7,Summer,16.941,0.398
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-07-31,12,20314,2.76,2.43,6.19,0,0,0,7,Summer,5.743,0.158
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-01,12,65286,19.44,1.21,6.2,0,0,1,8,Summer,59.649,0.833
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-02,12,51530,28.1,1.2,12.67,0,0,2,8,Summer,36.61,0.667
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-03,12,83799,21.8,1.75,13.61,0,0,3,8,Summer,47.888,0.762
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-04,12,83257,20.36,0.0,11.81,0,0,4,8,Summer,79.503,0.908
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-05,12,22380,15.82,3.59,8.35,0,0,5,8,Summer,20.226,0.455
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-06,12,62792,26.63,0.0,8.69,0,0,6,8,Summer,60.616,0.838
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-07,12,47271,14.85,0.0,15.4,0,0,0,8,Summer,60.113,0.835
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-08,12,33379,35.12,0.0,0.06,0,0,1,8,Summer,19.754,0.447
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-09,12,49507,16.5,0.0,13.36,0,0,2,8,Summer,66.792,0.865
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-10,12,54180,23.2,0.0,5.07,0,0,3,8,Summer,68.006,0.87
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-11,12,81161,21.3,0.34,6.84,0,0,4,8,Summer,70.55,0.88
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-12,12,80072,18.38,0.0,13.65,0,0,5,8,Summer,83.331,0.918
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-13,12,67105,23.56,0.0,7.43,0,0,6,8,Summer,74.535,0.893
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-14,12,46138,13.91,0.0,15.34,0,0,0,8,Summer,56.308,0.815
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-15,12,44217,19.16,0.0,14.37,0,0,1,8,Summer,77.56,0.902
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-16,12,32673,35.75,4.95,8.77,0,0,2,8,Summer,0.172,0.005
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-17,12,23633,24.48,3.47,13.54,0,0,3,8,Summer,19.224,0.438
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-18,12,117621,21.17,0.0,6.3,0,0,4,8,Summer,76.224,0.898
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-19,12,33689,14.82,1.61,5.83,0,0,5,8,Summer,45.555,0.745
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-20,12,83289,23.13,0.0,9.16,0,0,6,8,Summer,76.485,0.899
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-21,12,38789,29.25,0.67,19.46,0,0,0,8,Summer,37.685,0.677
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-22,12,36747,26.61,3.79,15.21,0,0,1,8,Summer,13.117,0.325
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-23,12,49540,26.33,0.0,10.8,0,0,2,8,Summer,55.336,0.81
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-24,12,58491,25.24,0.0,17.1,0,0,3,8,Summer,59.748,0.833
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-25,12,33994,21.67,1.02,15.14,0,0,4,8,Summer,59.063,0.83
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-26,12,56897,16.01,0.0,12.75,0,0,5,8,Summer,72.585,0.887
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-27,12,75776,25.28,0.0,9.83,0,0,6,8,Summer,66.737,0.865
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-28,12,73285,18.84,0.0,12.0,0,0,0,8,Summer,76.264,0.899
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-29,12,68751,24.76,0.0,14.46,0,0,1,8,Summer,61.692,0.843
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-30,12,20873,35.65,3.15,5.98,0,0,2,8,Summer,6.515,0.178
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-08-31,12,100215,22.57,0.0,8.56,0,0,3,8,Summer,70.557,0.88
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-01,12,67543,19.67,0.0,1.91,0,0,4,9,Fall,72.386,0.886
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-02,12,58922,10.4,0.0,14.3,0,0,5,9,Fall,42.865,0.724
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-03,12,39941,11.48,0.0,19.26,0,0,6,9,Fall,47.316,0.758
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-04,12,71790,20.8,0.0,10.9,0,0,0,9,Fall,70.656,0.88
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-05,12,105308,19.63,0.0,10.79,0,0,1,9,Fall,72.238,0.885
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-06,12,56958,10.56,0.0,14.3,0,0,2,9,Fall,38.861,0.688
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-07,12,62428,22.14,0.0,12.12,0,0,3,9,Fall,65.725,0.861
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-08,12,23825,16.27,0.0,7.26,0,0,4,9,Fall,59.874,0.834
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-09,12,43536,15.22,0.0,10.18,0,0,5,9,Fall,62.731,0.848
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-10,12,113435,13.41,0.0,10.9,0,0,6,9,Fall,55.271,0.81
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-11,12,17221,11.87,6.8,20.41,0,0,0,9,Fall,0.0,0.0
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-12,12,47487,21.94,0.0,6.6,0,0,1,9,Fall,66.461,0.864
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-13,12,41155,13.07,0.0,21.79,0,0,2,9,Fall,48.098,0.764
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-14,12,58074,15.04,0.0,16.05,0,0,3,9,Fall,55.347,0.81
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-15,12,63358,20.04,0.0,7.89,0,0,4,9,Fall,73.453,0.89
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-16,12,43145,22.46,2.5,10.86,0,0,5,9,Fall,36.146,0.662
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-17,12,106005,23.07,0.0,11.29,0,0,6,9,Fall,69.779,0.877
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-18,12,52454,14.05,0.0,15.41,0,0,0,9,Fall,51.704,0.788
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-19,12,42827,23.62,0.0,8.78,0,0,1,9,Fall,60.278,0.836
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-20,12,39991,8.73,0.0,12.73,0,0,2,9,Fall,32.126,0.619
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-21,12,37641,24.12,0.0,16.49,0,0,3,9,Fall,58.438,0.827
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-22,12,36042,10.38,0.83,12.49,0,0,4,9,Fall,31.857,0.615
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-23,12,19566,11.02,1.04,13.61,0,0,5,9,Fall,35.973,0.66
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-24,12,49553,12.87,0.0,11.13,0,0,6,9,Fall,53.045,0.796
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-25,12,57092,18.1,0.0,5.76,0,0,0,9,Fall,66.608,0.864
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-26,12,36010,10.51,0.0,9.28,0,0,1,9,Fall,38.677,0.687
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-27,12,37154,14.19,0.0,16.84,0,0,2,9,Fall,52.219,0.791
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-28,12,49917,22.22,0.0,13.17,0,0,3,9,Fall,65.43,0.86
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-29,12,76959,16.59,0.0,10.41,0,0,4,9,Fall,61.051,0.84
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-09-30,12,41418,22.58,0.0,14.47,0,0,5,9,Fall,71.798,0.884
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-10-01,12,71974,10.99,0.0,14.38,0,0,6,10,Fall,45.296,0.743
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-10-02,12,45256,14.24,0.0,10.04,0,0,0,10,Fall,52.403,0.792
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-10-03,12,46321,14.28,0.0,8.46,0,0,1,10,Fall,52.55,0.793
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-10-04,12,51646,17.63,0.0,12.02,0,0,2,10,Fall,64.878,0.857
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-10-05,12,73985,17.44,0.0,9.42,0,0,3,10,Fall,64.179,0.854
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-10-06,12,25105,14.51,0.0,17.69,0,0,4,10,Fall,53.397,0.798
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-10-07,12,43691,26.29,0.0,13.67,0,0,5,10,Fall,56.507,0.816
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-10-08,12,80457,20.44,0.58,16.02,0,0,6,10,Fall,71.267,0.882
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-10-09,12,59547,9.89,0.0,6.59,0,0,0,10,Fall,36.395,0.664
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-10-10,12,44145,27.23,0.0,7.37,0,0,1,10,Fall,46.994,0.756
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-10-11,12,51753,14.64,0.0,6.71,0,0,2,10,Fall,53.875,0.801
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-10-12,12,45060,15.1,0.0,16.73,0,0,3,10,Fall,55.568,0.811
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-10-13,12,32647,16.36,0.0,15.3,0,0,4,10,Fall,60.205,0.836
Australia,Melbourne,MEL-001,Flinders St Station,Transit Hub,Infrastructure,-37.8183,144.9671,2023-10-14,12,72277,13.95,0.0,3.49,0,0,5,10,Fall,57.496,0.822
